Graph Type,Graph Size,Tower Count,Tower Type,Target Type,Turns,Tower Clock Time,Target Location Clock Time,Target Move Clock Time,Total Time
ErdosRenyi,31,3,HeuristicTower,HeuristicTarget,4,0.8620009422302246,0.8619997501373291,0.003000974655151367,1.6919994354248047
ErdosRenyi,31,3,HeuristicTower,OptimalTarget,8,0.8620009422302246,0.975999116897583,0.0,1.7969987392425537
ErdosRenyi,31,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,
ErdosRenyi,32,3,RandomTower,RandomTarget,0,0.779961347579956,0.8039984703063965,0,1.6249983310699463
ErdosRenyi,32,3,RandomTower,HeuristicTarget,12,0.779961347579956,0.8699655532836914,0.014998435974121094,1.6969966888427734
ErdosRenyi,32,3,RandomTower,OptimalTarget,12,0.779961347579956,6.093035936355591,0.0,6.915997505187988
ErdosRenyi,32,3,HeuristicTower,RandomTarget,1,0.9499990940093994,0.7939996719360352,0.0,1.6629986763000488
ErdosRenyi,32,3,HeuristicTower,HeuristicTarget,0,0.9499990940093994,0.855999231338501,0,1.660984754562378
ErdosRenyi,32,3,HeuristicTower,OptimalTarget,14,0.9499990940093994,32.442052602767944,0.0,33.260010719299316
ErdosRenyi,32,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,
ErdosRenyi,33,3,RandomTower,RandomTarget,0,0.7949998378753662,0.8399994373321533,0,1.6449975967407227
ErdosRenyi,33,3,RandomTower,HeuristicTarget,0,0.7949998378753662,0.860999345779419,0,1.676976203918457
ErdosRenyi,33,3,RandomTower,OptimalTarget,14,0.7949998378753662,1.7339997291564941,0.0,2.5559864044189453
ErdosRenyi,33,3,HeuristicTower,RandomTarget,3,0.8830001354217529,0.7949995994567871,0.0,1.613999366760254
ErdosRenyi,33,3,HeuristicTower,HeuristicTarget,0,0.8830001354217529,0.853001594543457,0,1.6929988861083984
ErdosRenyi,33,3,HeuristicTower,OptimalTarget,5,0.8830001354217529,0.9969985485076904,0.0,1.8069720268249512
ErdosRenyi,33,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,
ErdosRenyi,34,3,RandomTower,RandomTarget,0,0.7999989986419678,0.8109967708587646,0,1.613999366760254
ErdosRenyi,34,3,RandomTower,HeuristicTarget,0,0.7999989986419678,0.8929986953735352,0,1.7299613952636719
ErdosRenyi,34,3,RandomTower,OptimalTarget,14,0.7999989986419678,26.589000463485718,0.0,27.41399645805359
ErdosRenyi,34,3,HeuristicTower,RandomTarget,0,0.8999996185302734,0.800999641418457,0,1.6129992008209229
ErdosRenyi,34,3,HeuristicTower,HeuristicTarget,12,0.8999996185302734,0.871999979019165,0.021999597549438477,1.7169580459594727
ErdosRenyi,34,3,HeuristicTower,OptimalTarget,13,0.8999996185302734,39.272014141082764,0.0,40.090994119644165
ErdosRenyi,34,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,
ErdosRenyi,35,3,RandomTower,RandomTarget,0,0.7809994220733643,0.8109989166259766,0,1.6289982795715332
ErdosRenyi,35,3,RandomTower,HeuristicTarget,9,0.7809994220733643,0.8619992733001709,0.01600027084350586,1.7029993534088135
ErdosRenyi,35,3,RandomTower,OptimalTarget,10,0.7809994220733643,1.4799995422363281,0.0009999275207519531,2.2839767932891846
ErdosRenyi,35,3,HeuristicTower,RandomTarget,0,0.8769986629486084,0.7860023975372314,0,1.6019995212554932
ErdosRenyi,35,3,HeuristicTower,HeuristicTarget,0,0.8769986629486084,0.8819990158081055,0,1.704958200454712
ErdosRenyi,35,3,HeuristicTower,OptimalTarget,10,0.8769986629486084,1.3009989261627197,0.0,2.1189982891082764
ErdosRenyi,35,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,
ErdosRenyi,36,3,RandomTower,RandomTarget,10,0.7919998168945312,0.7949986457824707,0.0,1.6129977703094482
ErdosRenyi,36,3,RandomTower,HeuristicTarget,0,0.7919998168945312,0.8929953575134277,0,1.694962978363037
ErdosRenyi,36,3,RandomTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,36,3,HeuristicTower,RandomTarget,1,0.8869986534118652,0.8049983978271484,0.0,1.663999319076538
ErdosRenyi,36,3,HeuristicTower,HeuristicTarget,0,0.8869986534118652,0.869999885559082,0,1.6769967079162598
ErdosRenyi,36,3,HeuristicTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,36,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,
ErdosRenyi,37,3,RandomTower,RandomTarget,4,0.7890000343322754,0.7889962196350098,0.0,1.6459996700286865
ErdosRenyi,37,3,RandomTower,HeuristicTarget,6,0.7890000343322754,0.9009983539581299,0.012999296188354492,1.7329938411712646
ErdosRenyi,37,3,RandomTower,OptimalTarget,13,0.7890000343322754,46.105509996414185,0.0,46.91750454902649
ErdosRenyi,37,3,HeuristicTower,RandomTarget,1,0.8989996910095215,0.7879996299743652,0.0,1.5919983386993408
ErdosRenyi,37,3,HeuristicTower,HeuristicTarget,17,0.8989996910095215,0.898996114730835,0.03299999237060547,1.7339768409729004
ErdosRenyi,37,3,HeuristicTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,37,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,
ErdosRenyi,38,3,RandomTower,RandomTarget,3,0.7729990482330322,0.7829990386962891,0.0,1.6489994525909424
ErdosRenyi,38,3,RandomTower,HeuristicTarget,7,0.7729990482330322,0.90199875831604,0.011002779006958008,1.7149999141693115
ErdosRenyi,38,3,RandomTower,OptimalTarget,13,0.7729990482330322,3.76900315284729,0.0,4.5879967212677
ErdosRenyi,38,3,HeuristicTower,RandomTarget,4,0.8999996185302734,0.7819993495941162,0.0,1.5879995822906494
ErdosRenyi,38,3,HeuristicTower,HeuristicTarget,0,0.8999996185302734,0.9049992561340332,0,1.7199771404266357
ErdosRenyi,38,3,HeuristicTower,OptimalTarget,15,0.8999996185302734,12.010002613067627,0.0,12.81699514389038
ErdosRenyi,38,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,
ErdosRenyi,39,3,RandomTower,RandomTarget,0,1.0159997940063477,0.9699981212615967,0,2.0409996509552
ErdosRenyi,39,3,RandomTower,HeuristicTarget,0,1.0159997940063477,1.172999382019043,0,2.2109975814819336
ErdosRenyi,39,3,RandomTower,OptimalTarget,15,1.0159997940063477,63.766114234924316,0.0,64.818115234375
ErdosRenyi,39,3,HeuristicTower,RandomTarget,7,1.1969995498657227,1.0410003662109375,0.0,2.1069984436035156
ErdosRenyi,39,3,HeuristicTower,HeuristicTarget,15,1.1969995498657227,1.1960008144378662,0.03999924659729004,2.299999237060547
ErdosRenyi,39,3,HeuristicTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,39,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,
ErdosRenyi,40,3,RandomTower,RandomTarget,0,0.7939996719360352,0.8259603977203369,0,1.6969990730285645
ErdosRenyi,40,3,RandomTower,HeuristicTarget,12,0.7939996719360352,0.9330005645751953,0.0280001163482666,1.8019754886627197
ErdosRenyi,40,3,RandomTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,40,3,HeuristicTower,RandomTarget,5,1.0659995079040527,0.8099956512451172,0.0,1.6969997882843018
ErdosRenyi,40,3,HeuristicTower,HeuristicTarget,18,1.0659995079040527,0.9449994564056396,0.052000999450683594,1.8209996223449707
ErdosRenyi,40,3,HeuristicTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,40,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,
ErdosRenyi,41,3,RandomTower,RandomTarget,7,0.8039994239807129,0.8089959621429443,0.0,1.694998025894165
ErdosRenyi,41,3,RandomTower,HeuristicTarget,24,0.8039994239807129,0.9750001430511475,0.07400393486022949,1.8839991092681885
ErdosRenyi,41,3,RandomTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,41,3,HeuristicTower,RandomTarget,0,1.106032371520996,0.8039968013763428,0,1.703995943069458
ErdosRenyi,41,3,HeuristicTower,HeuristicTarget,16,1.106032371520996,0.9689958095550537,0.06600093841552734,1.8539860248565674
ErdosRenyi,41,3,HeuristicTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,41,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,
ErdosRenyi,42,3,RandomTower,RandomTarget,0,0.9419999122619629,0.9680416584014893,0,1.9839987754821777
ErdosRenyi,42,3,RandomTower,HeuristicTarget,17,0.9419999122619629,0.9489986896514893,0.039998769760131836,1.8339972496032715
ErdosRenyi,42,3,RandomTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,42,3,HeuristicTower,RandomTarget,0,1.0819988250732422,0.8149971961975098,0,1.7119998931884766
ErdosRenyi,42,3,HeuristicTower,HeuristicTarget,16,1.0819988250732422,0.958038330078125,0.04599475860595703,1.8320248126983643
ErdosRenyi,42,3,HeuristicTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,42,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,
ErdosRenyi,43,3,RandomTower,RandomTarget,1,0.942000150680542,0.793999433517456,0.0,1.6629981994628906
ErdosRenyi,43,3,RandomTower,HeuristicTarget,16,0.942000150680542,0.9809648990631104,0.038002729415893555,1.8429763317108154
ErdosRenyi,43,3,RandomTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,43,3,HeuristicTower,RandomTarget,0,1.0959994792938232,0.8149995803833008,0,1.7069988250732422
ErdosRenyi,43,3,HeuristicTower,HeuristicTarget,16,1.0959994792938232,0.977999210357666,0.05500030517578125,1.8509995937347412
ErdosRenyi,43,3,HeuristicTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,43,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,
ErdosRenyi,44,3,RandomTower,RandomTarget,1,0.8540000915527344,0.7939958572387695,0.0010006427764892578,1.682999849319458
ErdosRenyi,44,3,RandomTower,HeuristicTarget,0,0.8540000915527344,0.9819998741149902,0,1.7899789810180664
ErdosRenyi,44,3,RandomTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,44,3,HeuristicTower,RandomTarget,0,1.1119983196258545,0.8029983043670654,0,1.6849980354309082
ErdosRenyi,44,3,HeuristicTower,HeuristicTarget,19,1.1119983196258545,0.9940023422241211,0.05503273010253906,1.8930115699768066
ErdosRenyi,44,3,HeuristicTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,44,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,
ErdosRenyi,45,3,RandomTower,RandomTarget,2,0.842998743057251,0.8119995594024658,0.0,1.6799983978271484
ErdosRenyi,45,3,RandomTower,HeuristicTarget,17,0.842998743057251,1.0160002708435059,0.0670008659362793,1.910978078842163
ErdosRenyi,45,3,RandomTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,45,3,HeuristicTower,RandomTarget,1,1.1089985370635986,0.7829985618591309,0.0,1.6629981994628906
ErdosRenyi,45,3,HeuristicTower,HeuristicTarget,25,1.1089985370635986,1.0039997100830078,0.08499908447265625,1.9279603958129883
ErdosRenyi,45,3,HeuristicTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,45,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,
ErdosRenyi,46,3,RandomTower,RandomTarget,2,0.8329992294311523,0.8069980144500732,0.0,1.6779990196228027
ErdosRenyi,46,3,RandomTower,HeuristicTarget,21,0.8329992294311523,1.0769994258880615,0.06100010871887207,1.9790012836456299
ErdosRenyi,46,3,RandomTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,46,3,HeuristicTower,RandomTarget,3,1.1209962368011475,0.8090000152587891,0.0,1.6819984912872314
ErdosRenyi,46,3,HeuristicTower,HeuristicTarget,24,1.1209962368011475,1.0270004272460938,0.07700109481811523,1.9219987392425537
ErdosRenyi,46,3,HeuristicTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,46,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,
ErdosRenyi,47,3,RandomTower,RandomTarget,0,0.8419997692108154,0.8230001926422119,0,1.6879985332489014
ErdosRenyi,47,3,RandomTower,HeuristicTarget,19,0.8419997692108154,1.0329997539520264,0.07500100135803223,1.941979169845581
ErdosRenyi,47,3,RandomTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,47,3,HeuristicTower,RandomTarget,2,1.1069977283477783,0.8150005340576172,0.0,1.7159993648529053
ErdosRenyi,47,3,HeuristicTower,HeuristicTarget,24,1.1069977283477783,1.041999101638794,0.07500267028808594,1.9379968643188477
ErdosRenyi,47,3,HeuristicTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,47,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,
ErdosRenyi,48,3,RandomTower,RandomTarget,5,0.854999303817749,0.8049993515014648,0.0,1.686000108718872
ErdosRenyi,48,3,RandomTower,HeuristicTarget,15,0.854999303817749,1.0389995574951172,0.05099940299987793,1.9159760475158691
ErdosRenyi,48,3,RandomTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,48,3,HeuristicTower,RandomTarget,3,1.1380414962768555,0.8039989471435547,0.0,1.6749985218048096
ErdosRenyi,48,3,HeuristicTower,HeuristicTarget,21,1.1380414962768555,1.0249998569488525,0.07400059700012207,1.9129753112792969
ErdosRenyi,48,3,HeuristicTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,48,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,
ErdosRenyi,49,3,RandomTower,RandomTarget,1,0.8589966297149658,0.7990007400512695,0.0,1.6729989051818848
ErdosRenyi,49,3,RandomTower,HeuristicTarget,0,0.8589966297149658,1.0499989986419678,0,1.8839788436889648
ErdosRenyi,49,3,RandomTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,49,3,HeuristicTower,RandomTarget,0,1.174999713897705,0.794034481048584,0,1.67099928855896
ErdosRenyi,49,3,HeuristicTower,HeuristicTarget,23,1.174999713897705,1.0529992580413818,0.08999919891357422,1.9709999561309814
ErdosRenyi,49,3,HeuristicTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,49,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,
ErdosRenyi,50,3,RandomTower,RandomTarget,5,0.8300001621246338,0.8299989700317383,0.0,1.7229981422424316
ErdosRenyi,50,3,RandomTower,HeuristicTarget,0,0.8300001621246338,1.1100006103515625,0,1.925978422164917
ErdosRenyi,50,3,RandomTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,50,3,HeuristicTower,RandomTarget,11,1.1899960041046143,0.7529644966125488,0.0,1.7569959163665771
ErdosRenyi,50,3,HeuristicTower,HeuristicTarget,30,1.1899960041046143,1.0489997863769531,0.12399744987487793,2.06600022315979
ErdosRenyi,50,3,HeuristicTower,OptimalTarget,Target Location Timeout,,,,
ErdosRenyi,50,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,
Tree,4,3,RandomTower,RandomTarget,0,0.844996452331543,0.8269648551940918,0,1.7189996242523193
Tree,4,3,RandomTower,HeuristicTarget,0,0.844996452331543,0.8260002136230469,0,1.6629796028137207
Tree,4,3,RandomTower,OptimalTarget,0,0.844996452331543,0.804999589920044,0,1.6349952220916748
Tree,4,3,HeuristicTower,RandomTarget,0,0.8119974136352539,0.8129997253417969,0,1.6299984455108643
Tree,4,3,HeuristicTower,HeuristicTarget,0,0.8119974136352539,0.8190021514892578,0,1.6769599914550781
Tree,4,3,HeuristicTower,OptimalTarget,0,0.8119974136352539,0.8010008335113525,0,1.5879991054534912
Tree,4,3,OptimalTower,RandomTarget,0,0.8249993324279785,0.8049993515014648,0,1.6119985580444336
Tree,4,3,OptimalTower,HeuristicTarget,0,0.8249993324279785,0.8139998912811279,0,1.6409950256347656
Tree,4,3,OptimalTower,OptimalTarget,0,0.8249993324279785,0.8169996738433838,0,1.6240003108978271
Tree,5,3,RandomTower,RandomTarget,0,0.7849993705749512,0.8139996528625488,0,1.622999668121338
Tree,5,3,RandomTower,HeuristicTarget,0,0.7849993705749512,0.8079986572265625,0,1.6079790592193604
Tree,5,3,RandomTower,OptimalTarget,0,0.7849993705749512,0.8239994049072266,0,1.6379754543304443
Tree,5,3,HeuristicTower,RandomTarget,0,0.8119993209838867,0.8129966259002686,0,1.612999439239502
Tree,5,3,HeuristicTower,HeuristicTarget,0,0.8119993209838867,0.7969992160797119,0,1.6060001850128174
Tree,5,3,HeuristicTower,OptimalTarget,0,0.8119993209838867,0.8219966888427734,0,1.642974853515625
Tree,5,3,OptimalTower,RandomTarget,0,0.8149974346160889,0.8090004920959473,0,1.621999740600586
Tree,5,3,OptimalTower,HeuristicTarget,0,0.8149974346160889,0.8189995288848877,0,1.6279973983764648
Tree,5,3,OptimalTower,OptimalTarget,0,0.8149974346160889,0.8279998302459717,0,1.6349999904632568
Tree,6,3,RandomTower,RandomTarget,0,0.7869994640350342,0.7959988117218018,0,1.6089999675750732
Tree,6,3,RandomTower,HeuristicTarget,0,0.7869994640350342,0.7999992370605469,0,1.6129956245422363
Tree,6,3,RandomTower,OptimalTarget,0,0.7869994640350342,0.8280000686645508,0,1.648000717163086
Tree,6,3,HeuristicTower,RandomTarget,0,0.812000036239624,0.8199992179870605,0,1.6290006637573242
Tree,6,3,HeuristicTower,HeuristicTarget,0,0.812000036239624,0.8259990215301514,0,1.6379790306091309
Tree,6,3,HeuristicTower,OptimalTarget,0,0.812000036239624,0.8149981498718262,0,1.6319830417633057
Tree,6,3,OptimalTower,RandomTarget,0,0.8400003910064697,0.8179993629455566,0,1.6250004768371582
Tree,6,3,OptimalTower,HeuristicTarget,0,0.8400003910064697,0.7969992160797119,0,1.606999158859253
Tree,6,3,OptimalTower,OptimalTarget,0,0.8400003910064697,0.8169984817504883,0,1.6259946823120117
Tree,7,3,RandomTower,RandomTarget,0,0.8009986877441406,0.8149995803833008,0,1.617999792098999
Tree,7,3,RandomTower,HeuristicTarget,0,0.8009986877441406,0.8439998626708984,0,1.7269988059997559
Tree,7,3,RandomTower,OptimalTarget,0,0.8009986877441406,0.8059999942779541,0,1.5969970226287842
Tree,7,3,HeuristicTower,RandomTarget,0,0.7920005321502686,0.8029875755310059,0,1.6279988288879395
Tree,7,3,HeuristicTower,HeuristicTarget,0,0.7920005321502686,0.8289997577667236,0,1.6219782829284668
Tree,7,3,HeuristicTower,OptimalTarget,0,0.7920005321502686,0.7890005111694336,0,1.5910015106201172
Tree,7,3,OptimalTower,RandomTarget,0,0.8689975738525391,0.7949984073638916,0,1.611999750137329
Tree,7,3,OptimalTower,HeuristicTarget,0,0.8689975738525391,0.8109989166259766,0,1.6229791641235352
Tree,7,3,OptimalTower,OptimalTarget,0,0.8689975738525391,0.8399996757507324,0,1.6419782638549805
Tree,8,3,RandomTower,RandomTarget,0,0.7850000858306885,0.8289997577667236,0,1.6509990692138672
Tree,8,3,RandomTower,HeuristicTarget,0,0.7850000858306885,0.8130004405975342,0,1.6199805736541748
Tree,8,3,RandomTower,OptimalTarget,0,0.7850000858306885,0.8190023899078369,0,1.626978874206543
Tree,8,3,HeuristicTower,RandomTarget,0,0.8339979648590088,0.8089990615844727,0,1.6179986000061035
Tree,8,3,HeuristicTower,HeuristicTarget,0,0.8339979648590088,0.7979974746704102,0,1.598999261856079
Tree,8,3,HeuristicTower,OptimalTarget,0,0.8339979648590088,0.8230011463165283,0,1.6499788761138916
Tree,8,3,OptimalTower,RandomTarget,0,0.9019980430603027,0.7939960956573486,0,1.6039996147155762
Tree,8,3,OptimalTower,HeuristicTarget,0,0.9019980430603027,0.8139996528625488,0,1.6339945793151855
Tree,8,3,OptimalTower,OptimalTarget,0,0.9019980430603027,0.8199994564056396,0,1.6429798603057861
Tree,9,3,RandomTower,RandomTarget,0,0.7889959812164307,0.8119935989379883,0,1.6100006103515625
Tree,9,3,RandomTower,HeuristicTarget,0,0.7889959812164307,0.8159964084625244,0,1.615999460220337
Tree,9,3,RandomTower,OptimalTarget,0,0.7889959812164307,0.7979998588562012,0,1.6260004043579102
Tree,9,3,HeuristicTower,RandomTarget,0,0.8179996013641357,0.8019993305206299,0,1.6319999694824219
Tree,9,3,HeuristicTower,HeuristicTarget,0,0.8179996013641357,0.8199949264526367,0,1.6639127731323242
Tree,9,3,HeuristicTower,OptimalTarget,0,0.8179996013641357,0.8259994983673096,0,1.6329998970031738
Tree,9,3,OptimalTower,RandomTarget,0,0.9809989929199219,0.8259954452514648,0,1.6470003128051758
Tree,9,3,OptimalTower,HeuristicTarget,0,0.9809989929199219,0.8080000877380371,0,1.6249921321868896
Tree,9,3,OptimalTower,OptimalTarget,0,0.9809989929199219,0.8179972171783447,0,1.6399784088134766
Tree,10,3,RandomTower,RandomTarget,0,0.7890000343322754,0.8149995803833008,0,1.6310017108917236
Tree,10,3,RandomTower,HeuristicTarget,0,0.7890000343322754,0.8169996738433838,0,1.6449997425079346
Tree,10,3,RandomTower,OptimalTarget,1,0.7890000343322754,0.8290002346038818,0.0,1.632000207901001
Tree,10,3,HeuristicTower,RandomTarget,1,0.8229982852935791,0.7959940433502197,0.0,1.602001428604126
Tree,10,3,HeuristicTower,HeuristicTarget,0,0.8229982852935791,0.810999870300293,0,1.6359987258911133
Tree,10,3,HeuristicTower,OptimalTarget,1,0.8229982852935791,0.8189966678619385,0.0,1.6959996223449707
Tree,10,3,OptimalTower,RandomTarget,0,1.1450021266937256,0.7960009574890137,0,1.6169981956481934
Tree,10,3,OptimalTower,HeuristicTarget,0,1.1450021266937256,0.8059995174407959,0,1.6249744892120361
Tree,10,3,OptimalTower,OptimalTarget,0,1.1450021266937256,0.8149998188018799,0,1.6310005187988281
Tree,11,3,RandomTower,RandomTarget,0,0.7860004901885986,0.8129994869232178,0,1.6150000095367432
Tree,11,3,RandomTower,HeuristicTarget,0,0.7860004901885986,0.8059952259063721,0,1.6219990253448486
Tree,11,3,RandomTower,OptimalTarget,0,0.7860004901885986,0.8299999237060547,0,1.6279995441436768
Tree,11,3,HeuristicTower,RandomTarget,0,0.817000150680542,0.7969958782196045,0,1.596999168395996
Tree,11,3,HeuristicTower,HeuristicTarget,0,0.817000150680542,0.8100006580352783,0,1.614978551864624
Tree,11,3,HeuristicTower,OptimalTarget,0,0.817000150680542,0.8099997043609619,0,1.6079752445220947
Tree,11,3,OptimalTower,RandomTarget,0,1.432997465133667,0.8029987812042236,0,1.6089997291564941
Tree,11,3,OptimalTower,HeuristicTarget,0,1.432997465133667,0.8229987621307373,0,1.6389999389648438
Tree,11,3,OptimalTower,OptimalTarget,0,1.432997465133667,0.8340005874633789,0,1.6399779319763184
Tree,12,3,RandomTower,RandomTarget,1,0.7979984283447266,0.8140015602111816,0.0,1.6150009632110596
Tree,12,3,RandomTower,HeuristicTarget,0,0.7979984283447266,0.8100001811981201,0,1.6170008182525635
Tree,12,3,RandomTower,OptimalTarget,1,0.7979984283447266,0.809999942779541,0.0,1.6369993686676025
Tree,12,3,HeuristicTower,RandomTarget,1,0.826000452041626,0.8139958381652832,0.0,1.6309995651245117
Tree,12,3,HeuristicTower,HeuristicTarget,0,0.826000452041626,0.8069992065429688,0,1.6369659900665283
Tree,12,3,HeuristicTower,OptimalTarget,1,0.826000452041626,0.8389992713928223,0.0,1.6609995365142822
Tree,12,3,OptimalTower,RandomTarget,0,1.849034070968628,0.8090000152587891,0,1.6420001983642578
Tree,12,3,OptimalTower,HeuristicTarget,0,1.849034070968628,0.8129997253417969,0,1.625999927520752
Tree,12,3,OptimalTower,OptimalTarget,0,1.849034070968628,0.818000078201294,0,1.6240003108978271
Tree,13,3,RandomTower,RandomTarget,1,0.777998685836792,0.8089993000030518,0.0,1.6049983501434326
Tree,13,3,RandomTower,HeuristicTarget,0,0.777998685836792,0.8319962024688721,0,1.734999418258667
Tree,13,3,RandomTower,OptimalTarget,1,0.777998685836792,0.8099992275238037,0.0,1.6299998760223389
Tree,13,3,HeuristicTower,RandomTarget,1,0.8209989070892334,0.7989950180053711,0.0,1.61899995803833
Tree,13,3,HeuristicTower,HeuristicTarget,0,0.8209989070892334,0.8359987735748291,0,1.6429836750030518
Tree,13,3,HeuristicTower,OptimalTarget,1,0.8209989070892334,0.8040001392364502,0.0,1.5739779472351074
Tree,13,3,OptimalTower,RandomTarget,0,2.563000440597534,0.8059978485107422,0,1.6080002784729004
Tree,13,3,OptimalTower,HeuristicTarget,0,2.563000440597534,0.7999634742736816,0,1.623976230621338
Tree,13,3,OptimalTower,OptimalTarget,0,2.563000440597534,0.8200039863586426,0,1.6210005283355713
Tree,14,3,RandomTower,RandomTarget,0,0.8039994239807129,0.8058743476867676,0,1.615999698638916
Tree,14,3,RandomTower,HeuristicTarget,0,0.8039994239807129,0.8179693222045898,0,1.635979175567627
Tree,14,3,RandomTower,OptimalTarget,1,0.8039994239807129,0.8169980049133301,0.0,1.6509983539581299
Tree,14,3,HeuristicTower,RandomTarget,0,0.8089985847473145,0.8289990425109863,0,1.6529994010925293
Tree,14,3,HeuristicTower,HeuristicTarget,0,0.8089985847473145,0.8119995594024658,0,1.6159992218017578
Tree,14,3,HeuristicTower,OptimalTarget,1,0.8089985847473145,0.8339989185333252,0.0,1.6449759006500244
Tree,14,3,OptimalTower,RandomTarget,0,3.5450031757354736,0.8159987926483154,0,1.6339983940124512
Tree,14,3,OptimalTower,HeuristicTarget,0,3.5450031757354736,0.8069994449615479,0,1.6089937686920166
Tree,14,3,OptimalTower,OptimalTarget,0,3.5450031757354736,0.8239991664886475,0,1.6280007362365723
Tree,15,3,RandomTower,RandomTarget,0,0.7910399436950684,0.8009994029998779,0,1.6129999160766602
Tree,15,3,RandomTower,HeuristicTarget,0,0.7910399436950684,0.812999963760376,0,1.6260004043579102
Tree,15,3,RandomTower,OptimalTarget,0,0.7910399436950684,0.8319997787475586,0,1.6719996929168701
Tree,15,3,HeuristicTower,RandomTarget,0,0.8149981498718262,0.8060002326965332,0,1.6179990768432617
Tree,15,3,HeuristicTower,HeuristicTarget,0,0.8149981498718262,0.9419960975646973,0,1.785979986190796
Tree,15,3,HeuristicTower,OptimalTarget,0,0.8149981498718262,0.8149995803833008,0,1.6269781589508057
Tree,15,3,OptimalTower,RandomTarget,0,5.03300142288208,0.7999963760375977,0,1.6230006217956543
Tree,15,3,OptimalTower,HeuristicTarget,0,5.03300142288208,0.8069989681243896,0,1.6079776287078857
Tree,15,3,OptimalTower,OptimalTarget,0,5.03300142288208,0.8160297870635986,0,1.628000020980835
Tree,16,3,RandomTower,RandomTarget,0,0.7910001277923584,0.8839986324310303,0,1.6810004711151123
Tree,16,3,RandomTower,HeuristicTarget,0,0.7910001277923584,0.790999174118042,0,1.6069788932800293
Tree,16,3,RandomTower,OptimalTarget,0,0.7910001277923584,0.8290011882781982,0,1.6299755573272705
Tree,16,3,HeuristicTower,RandomTarget,0,0.8210000991821289,0.7999997138977051,0,1.6149990558624268
Tree,16,3,HeuristicTower,HeuristicTarget,0,0.8210000991821289,0.8269999027252197,0,1.6459991931915283
Tree,16,3,HeuristicTower,OptimalTarget,0,0.8210000991821289,0.8229975700378418,0,1.6399600505828857
Tree,16,3,OptimalTower,RandomTarget,0,6.845010995864868,0.8199996948242188,0,1.6199991703033447
Tree,16,3,OptimalTower,HeuristicTarget,0,6.845010995864868,0.8099997043609619,0,1.6229767799377441
Tree,16,3,OptimalTower,OptimalTarget,0,6.845010995864868,0.8449995517730713,0,1.6739768981933594
Tree,17,3,RandomTower,RandomTarget,0,0.7859992980957031,0.7969961166381836,0,1.6040000915527344
Tree,17,3,RandomTower,HeuristicTarget,0,0.7859992980957031,0.8299980163574219,0,1.6319873332977295
Tree,17,3,RandomTower,OptimalTarget,1,0.7859992980957031,0.8549973964691162,0.0,1.6649978160858154
Tree,17,3,HeuristicTower,RandomTarget,0,0.8129978179931641,0.8120012283325195,0,1.6210005283355713
