Graph Type,Graph Size,Tower Count,Tower Type,Target Type,Turns,Tower Clock Time,Target Location Clock Time,Target Move Clock Time,Total Time,Run Number
Tree,41,3,RandomTower,OptimalTarget,8,1.017646074295044,1.4912238121032715,0.0,2.4825005531311035,2
Tree,41,3,HeuristicTower,RandomTarget,0,1.204392433166504,0.9861612319946289,0,2.086296558380127,2
Tree,41,3,HeuristicTower,HeuristicTarget,0,1.204392433166504,1.1180572509765625,0,2.135953664779663,2
Tree,41,3,HeuristicTower,OptimalTarget,2,1.204392433166504,1.2403724193572998,0.0,2.273864984512329,2
Tree,41,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,,2
Tree,42,3,RandomTower,RandomTarget,0,1.020625114440918,0.9863502979278564,0,2.0012834072113037,2
Tree,42,3,RandomTower,HeuristicTarget,0,1.020625114440918,1.1010725498199463,0,2.135291576385498,2
Tree,42,3,RandomTower,OptimalTarget,1,1.020625114440918,1.2548222541809082,0.0,2.2428665161132812,2
Tree,42,3,HeuristicTower,RandomTarget,1,1.0858750343322754,0.9862124919891357,0.0,2.0191826820373535,2
Tree,42,3,HeuristicTower,HeuristicTarget,0,1.0858750343322754,1.0866882801055908,0,2.104377269744873,2
Tree,42,3,HeuristicTower,OptimalTarget,1,1.0858750343322754,1.2406761646270752,0.0,2.2581770420074463,2
Tree,42,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,,2
Tree,43,3,RandomTower,RandomTarget,1,1.0331931114196777,1.1561684608459473,0.0,2.400735378265381,2
Tree,43,3,RandomTower,HeuristicTarget,0,1.0331931114196777,1.10919189453125,0,2.258274793624878,2
Tree,43,3,RandomTower,OptimalTarget,8,1.0331931114196777,1.3460893630981445,0.0,2.3718674182891846,2
Tree,43,3,HeuristicTower,RandomTarget,4,1.102238655090332,1.0260558128356934,0.0,2.0812041759490967,2
Tree,43,3,HeuristicTower,HeuristicTarget,7,1.102238655090332,1.1025683879852295,0.0,2.1803059577941895,2
Tree,43,3,HeuristicTower,OptimalTarget,13,1.102238655090332,1.3403615951538086,0.0,2.35805344581604,2
Tree,43,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,,2
Tree,44,3,RandomTower,RandomTarget,1,1.0172333717346191,0.9862873554229736,0.0,2.0890164375305176,2
Tree,44,3,RandomTower,HeuristicTarget,0,1.0172333717346191,1.3841969966888428,0,2.4021496772766113,2
Tree,44,3,RandomTower,OptimalTarget,5,1.0172333717346191,1.3134913444519043,0.0,2.548389196395874,2
Tree,44,3,HeuristicTower,RandomTarget,0,1.102637529373169,1.1414721012115479,0,2.412822723388672,2
Tree,44,3,HeuristicTower,HeuristicTarget,0,1.102637529373169,1.2544021606445312,0,2.3649790287017822,2
Tree,44,3,HeuristicTower,OptimalTarget,2,1.102637529373169,1.335615873336792,0.0,2.3561325073242188,2
Tree,44,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,,2
Tree,45,3,RandomTower,RandomTarget,1,1.0178308486938477,0.986924409866333,0.0,2.0203428268432617,2
Tree,45,3,RandomTower,HeuristicTarget,0,1.0178308486938477,1.4160668849945068,0,2.458071231842041,2
Tree,45,3,RandomTower,OptimalTarget,5,1.0178308486938477,1.5148768424987793,0.0,2.7160372734069824,2
Tree,45,3,HeuristicTower,RandomTarget,2,1.1220431327819824,0.9954385757446289,0.0,2.0039150714874268,2
Tree,45,3,HeuristicTower,HeuristicTarget,0,1.1220431327819824,1.1335546970367432,0,2.181790590286255,2
Tree,45,3,HeuristicTower,OptimalTarget,5,1.1220431327819824,1.3665320873260498,0.0,2.4084560871124268,2
Tree,45,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,,2
Tree,46,3,RandomTower,RandomTarget,0,1.0175361633300781,1.0023467540740967,0,2.004804849624634,2
Tree,46,3,RandomTower,HeuristicTarget,0,1.0175361633300781,1.1714601516723633,0,2.1579415798187256,2
Tree,46,3,RandomTower,OptimalTarget,4,1.0175361633300781,1.3397283554077148,0.0,2.359623432159424,2
Tree,46,3,HeuristicTower,RandomTarget,1,1.1026670932769775,1.0021371841430664,0.0,2.01092791557312,2
Tree,46,3,HeuristicTower,HeuristicTarget,0,1.1026670932769775,1.1333470344543457,0,2.166862964630127,2
Tree,46,3,HeuristicTower,OptimalTarget,2,1.1026670932769775,1.4782664775848389,0.0,2.4805808067321777,2
Tree,46,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,,2
Tree,47,3,RandomTower,RandomTarget,3,1.0017409324645996,0.9864017963409424,0.0,2.004178524017334,2
Tree,47,3,RandomTower,HeuristicTarget,9,1.0017409324645996,1.1183748245239258,0.015621662139892578,2.1363232135772705,2
Tree,47,3,RandomTower,OptimalTarget,15,1.0017409324645996,1.6687226295471191,0.0,2.690821886062622,2
Tree,47,3,HeuristicTower,RandomTarget,0,1.3822667598724365,1.0174198150634766,0,2.0500552654266357,2
Tree,47,3,HeuristicTower,HeuristicTarget,0,1.3822667598724365,1.102299690246582,0,2.135326623916626,2
Tree,47,3,HeuristicTower,OptimalTarget,3,1.3822667598724365,1.336754560470581,0.0,2.3646621704101562,2
Tree,47,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,,2
Tree,48,3,RandomTower,RandomTarget,3,1.0178680419921875,0.9865820407867432,0.0,1.9888458251953125,2
Tree,48,3,RandomTower,HeuristicTarget,0,1.0178680419921875,1.1025259494781494,0,2.1050097942352295,2
Tree,48,3,RandomTower,OptimalTarget,5,1.0178680419921875,1.434478998184204,0.0,2.4212708473205566,2
Tree,48,3,HeuristicTower,RandomTarget,0,1.1557650566101074,1.017960786819458,0,2.0355355739593506,2
Tree,48,3,HeuristicTower,HeuristicTarget,0,1.1557650566101074,1.1400504112243652,0,2.1579275131225586,2
Tree,48,3,HeuristicTower,OptimalTarget,5,1.1557650566101074,1.435436487197876,0.0,2.454725742340088,2
Tree,48,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,,2
Tree,49,3,RandomTower,RandomTarget,0,1.0645787715911865,1.0024774074554443,0,2.0046777725219727,2
Tree,49,3,RandomTower,HeuristicTarget,0,1.0645787715911865,1.1869995594024658,0,2.189119815826416,2
Tree,49,3,RandomTower,OptimalTarget,9,1.0645787715911865,1.5022950172424316,0.0,2.527665853500366,2
Tree,49,3,HeuristicTower,RandomTarget,0,1.1494128704071045,1.0018372535705566,0,2.041736602783203,2
Tree,49,3,HeuristicTower,HeuristicTarget,0,1.1494128704071045,1.1652300357818604,0,2.185796022415161,2
Tree,49,3,HeuristicTower,OptimalTarget,4,1.1494128704071045,1.4383442401885986,0.0,2.453833818435669,2
Tree,49,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,,2
Tree,50,3,RandomTower,RandomTarget,1,0.9864997863769531,1.0017144680023193,0.0,2.0198304653167725,2
Tree,50,3,RandomTower,HeuristicTarget,0,0.9864997863769531,1.15513277053833,0,2.1885130405426025,2
Tree,50,3,RandomTower,OptimalTarget,3,0.9864997863769531,1.680262565612793,0.0,2.6922929286956787,2
Tree,50,3,HeuristicTower,RandomTarget,0,1.3030660152435303,0.9859397411346436,0,2.0817272663116455,2
Tree,50,3,HeuristicTower,HeuristicTarget,0,1.3030660152435303,1.1492648124694824,0,2.166884660720825,2
Tree,50,3,HeuristicTower,OptimalTarget,3,1.3030660152435303,1.5285499095916748,0.0,2.566338062286377,2
Tree,50,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,,2
ErdosRenyi,4,3,RandomTower,RandomTarget,0,0.9712626934051514,0.9710245132446289,0,2.0199623107910156,3
ErdosRenyi,4,3,RandomTower,HeuristicTarget,0,0.9712626934051514,1.234173059463501,0,2.220820188522339,3
ErdosRenyi,4,3,RandomTower,OptimalTarget,0,0.9712626934051514,1.1181135177612305,0,2.274026870727539,3
ErdosRenyi,4,3,HeuristicTower,RandomTarget,0,0.9801735877990723,0.986668586730957,0,2.0268688201904297,3
ErdosRenyi,4,3,HeuristicTower,HeuristicTarget,0,0.9801735877990723,0.9866392612457275,0,2.0044045448303223,3
ErdosRenyi,4,3,HeuristicTower,OptimalTarget,0,0.9801735877990723,0.9865672588348389,0,1.988795280456543,3
ErdosRenyi,4,3,OptimalTower,RandomTarget,0,1.1493535041809082,1.1491544246673584,0,2.305173873901367,3
ErdosRenyi,4,3,OptimalTower,HeuristicTarget,0,1.1493535041809082,1.0019066333770752,0,2.1420276165008545,3
ErdosRenyi,4,3,OptimalTower,OptimalTarget,0,1.1493535041809082,1.002098798751831,0,2.019869327545166,3
ErdosRenyi,5,3,RandomTower,RandomTarget,0,1.0178048610687256,0.9867401123046875,0,2.0043277740478516,3
ErdosRenyi,5,3,RandomTower,HeuristicTarget,0,1.0178048610687256,0.9864504337310791,0,2.004530668258667,3
ErdosRenyi,5,3,RandomTower,OptimalTarget,0,1.0178048610687256,1.0023207664489746,0,1.9891302585601807,3
ErdosRenyi,5,3,HeuristicTower,RandomTarget,0,0.986271858215332,1.0174274444580078,0,2.034911870956421,3
ErdosRenyi,5,3,HeuristicTower,HeuristicTarget,0,0.986271858215332,1.0041449069976807,0,2.021533250808716,3
ErdosRenyi,5,3,HeuristicTower,OptimalTarget,0,0.986271858215332,1.008491039276123,0,2.023871421813965,3
ErdosRenyi,5,3,OptimalTower,RandomTarget,0,1.0022766590118408,1.032688856124878,0,2.035019874572754,3
ErdosRenyi,5,3,OptimalTower,HeuristicTarget,0,1.0022766590118408,1.0311765670776367,0,2.0349559783935547,3
ErdosRenyi,5,3,OptimalTower,OptimalTarget,0,1.0022766590118408,1.006195306777954,0,2.0417356491088867,3
ErdosRenyi,6,3,RandomTower,RandomTarget,0,1.2029964923858643,1.2672042846679688,0,2.474010944366455,3
ErdosRenyi,6,3,RandomTower,HeuristicTarget,0,1.2029964923858643,1.2028145790100098,0,2.6062426567077637,3
ErdosRenyi,6,3,RandomTower,OptimalTarget,0,1.2029964923858643,1.1403117179870605,0,2.305298089981079,3
ErdosRenyi,6,3,HeuristicTower,RandomTarget,0,1.0001933574676514,1.0329899787902832,0,2.0352275371551514,3
ErdosRenyi,6,3,HeuristicTower,HeuristicTarget,0,1.0001933574676514,1.017578363418579,0,2.025912284851074,3
ErdosRenyi,6,3,HeuristicTower,OptimalTarget,0,1.0001933574676514,1.0174171924591064,0,2.0353140830993652,3
ErdosRenyi,6,3,OptimalTower,RandomTarget,0,1.0176951885223389,1.2934045791625977,0,2.295506000518799,3
ErdosRenyi,6,3,OptimalTower,HeuristicTarget,0,1.0176951885223389,1.237492561340332,0,2.47953724861145,3
ErdosRenyi,6,3,OptimalTower,OptimalTarget,0,1.0176951885223389,0.9862573146820068,0,2.15441632270813,3
ErdosRenyi,7,3,RandomTower,RandomTarget,1,1.0023219585418701,0.9857566356658936,0.0,2.0038483142852783,3
ErdosRenyi,7,3,RandomTower,HeuristicTarget,1,1.0023219585418701,1.0022389888763428,0.0,1.9891166687011719,3
ErdosRenyi,7,3,RandomTower,OptimalTarget,1,1.0023219585418701,1.2181506156921387,0.0,2.2675487995147705,3
ErdosRenyi,7,3,HeuristicTower,RandomTarget,0,1.0868582725524902,0.9864077568054199,0,2.0734877586364746,3
ErdosRenyi,7,3,HeuristicTower,HeuristicTarget,0,1.0868582725524902,1.0017940998077393,0,1.9885962009429932,3
ErdosRenyi,7,3,HeuristicTower,OptimalTarget,0,1.0868582725524902,0.9866352081298828,0,2.0047214031219482,3
ErdosRenyi,7,3,OptimalTower,RandomTarget,0,1.0488762855529785,1.0177757740020752,0,2.020122528076172,3
ErdosRenyi,7,3,OptimalTower,HeuristicTarget,0,1.0488762855529785,1.023960828781128,0,2.025761842727661,3
ErdosRenyi,7,3,OptimalTower,OptimalTarget,0,1.0488762855529785,1.0016934871673584,0,2.050910711288452,3
ErdosRenyi,8,3,RandomTower,RandomTarget,0,1.0178401470184326,0.986706018447876,0,1.9891448020935059,3
ErdosRenyi,8,3,RandomTower,HeuristicTarget,0,1.0178401470184326,0.985670804977417,0,2.003558397293091,3
ErdosRenyi,8,3,RandomTower,OptimalTarget,1,1.0178401470184326,1.0022451877593994,0.0,2.004732370376587,3
ErdosRenyi,8,3,HeuristicTower,RandomTarget,0,1.0022237300872803,0.9843575954437256,0,2.020420551300049,3
ErdosRenyi,8,3,HeuristicTower,HeuristicTarget,0,1.0022237300872803,1.069575309753418,0,2.087907075881958,3
ErdosRenyi,8,3,HeuristicTower,OptimalTarget,0,1.0022237300872803,1.1713862419128418,0,2.5051331520080566,3
ErdosRenyi,8,3,OptimalTower,RandomTarget,0,1.2201530933380127,1.249598503112793,0,2.5658607482910156,3
ErdosRenyi,8,3,OptimalTower,HeuristicTarget,0,1.2201530933380127,1.1559033393859863,0,2.3389594554901123,3
ErdosRenyi,8,3,OptimalTower,OptimalTarget,0,1.2201530933380127,1.002013921737671,0,2.004456043243408,3
ErdosRenyi,9,3,RandomTower,RandomTarget,0,1.0021579265594482,1.001990795135498,0,2.00445556640625,3
ErdosRenyi,9,3,RandomTower,HeuristicTarget,0,1.0021579265594482,0.9866693019866943,0,2.004648208618164,3
ErdosRenyi,9,3,RandomTower,OptimalTarget,0,1.0021579265594482,1.00213623046875,0,2.00457763671875,3
ErdosRenyi,9,3,HeuristicTower,RandomTarget,0,1.0805871486663818,1.1841413974761963,0,2.4240076541900635,3
ErdosRenyi,9,3,HeuristicTower,HeuristicTarget,0,1.0805871486663818,1.033519983291626,0,2.0890307426452637,3
ErdosRenyi,9,3,HeuristicTower,OptimalTarget,0,1.0805871486663818,1.017516851425171,0,2.019535541534424,3
ErdosRenyi,9,3,OptimalTower,RandomTarget,0,1.1873111724853516,1.0021421909332275,0,2.0199174880981445,3
ErdosRenyi,9,3,OptimalTower,HeuristicTarget,0,1.1873111724853516,1.158318042755127,0,2.1758873462677,3
ErdosRenyi,9,3,OptimalTower,OptimalTarget,0,1.1873111724853516,1.118150234222412,0,2.381016254425049,3
ErdosRenyi,10,3,RandomTower,RandomTarget,0,0.9861228466033936,1.017470359802246,0,2.0199787616729736,3
ErdosRenyi,10,3,RandomTower,HeuristicTarget,0,0.9861228466033936,1.0023386478424072,0,2.0203981399536133,3
ErdosRenyi,10,3,RandomTower,OptimalTarget,0,0.9861228466033936,0.9867017269134521,0,2.004774808883667,3
ErdosRenyi,10,3,HeuristicTower,RandomTarget,0,0.9863975048065186,0.9865572452545166,0,2.004335880279541,3
ErdosRenyi,10,3,HeuristicTower,HeuristicTarget,0,0.9863975048065186,0.9866254329681396,0,2.004664421081543,3
ErdosRenyi,10,3,HeuristicTower,OptimalTarget,1,0.9863975048065186,1.032531976699829,0.0,2.0567829608917236,3
ErdosRenyi,10,3,OptimalTower,RandomTarget,0,1.3098101615905762,1.0019235610961914,0,2.0158817768096924,3
ErdosRenyi,10,3,OptimalTower,HeuristicTarget,0,1.3098101615905762,1.0019841194152832,0,2.010444164276123,3
ErdosRenyi,10,3,OptimalTower,OptimalTarget,0,1.3098101615905762,0.985344409942627,0,1.9889228343963623,3
ErdosRenyi,11,3,RandomTower,RandomTarget,1,0.9853618144989014,1.225477933883667,0.0,2.312129020690918,3
ErdosRenyi,11,3,RandomTower,HeuristicTarget,0,0.9853618144989014,1.1425535678863525,0,2.445531129837036,3
ErdosRenyi,11,3,RandomTower,OptimalTarget,2,0.9853618144989014,1.17108154296875,0.0,2.427219867706299,3
ErdosRenyi,11,3,HeuristicTower,RandomTarget,0,1.1490797996520996,1.1399855613708496,0,2.2736661434173584,3
ErdosRenyi,11,3,HeuristicTower,HeuristicTarget,0,1.1490797996520996,0.9866251945495605,0,2.004380941390991,3
ErdosRenyi,11,3,HeuristicTower,OptimalTarget,1,1.1490797996520996,1.002201795578003,0.0,2.0357868671417236,3
ErdosRenyi,11,3,OptimalTower,RandomTarget,0,1.5673329830169678,0.9711744785308838,0,1.992156744003296,3
ErdosRenyi,11,3,OptimalTower,HeuristicTarget,0,1.5673329830169678,1.0021111965179443,0,2.0044119358062744,3
ErdosRenyi,11,3,OptimalTower,OptimalTarget,0,1.5673329830169678,1.2889087200164795,0,2.344644784927368,3
ErdosRenyi,12,3,RandomTower,RandomTarget,1,1.2561416625976562,0.9866046905517578,0.0,2.004271984100342,3
ErdosRenyi,12,3,RandomTower,HeuristicTarget,0,1.2561416625976562,1.0023188591003418,0,1.989090919494629,3
ErdosRenyi,12,3,RandomTower,OptimalTarget,1,1.2561416625976562,1.0023036003112793,0.0,2.0047457218170166,3
ErdosRenyi,12,3,HeuristicTower,RandomTarget,0,1.00225830078125,1.2374978065490723,0,2.339890480041504,3
ErdosRenyi,12,3,HeuristicTower,HeuristicTarget,0,1.00225830078125,1.1185667514801025,0,2.2837483882904053,3
ErdosRenyi,12,3,HeuristicTower,OptimalTarget,0,1.00225830078125,0.9865396022796631,0,2.0360565185546875,3
ErdosRenyi,12,3,OptimalTower,RandomTarget,0,2.1892237663269043,1.002324104309082,0,2.022555112838745,3
ErdosRenyi,12,3,OptimalTower,HeuristicTarget,0,2.1892237663269043,1.0178852081298828,0,2.020071506500244,3
ErdosRenyi,12,3,OptimalTower,OptimalTarget,0,2.1892237663269043,1.0178537368774414,0,2.0356907844543457,3
ErdosRenyi,13,3,RandomTower,RandomTarget,0,1.0334193706512451,1.0020859241485596,0,2.0045158863067627,3
ErdosRenyi,13,3,RandomTower,HeuristicTarget,0,1.0334193706512451,0.9957501888275146,0,2.02671480178833,3
ErdosRenyi,13,3,RandomTower,OptimalTarget,3,1.0334193706512451,1.0318925380706787,0.0,2.050225019454956,3
ErdosRenyi,13,3,HeuristicTower,RandomTarget,1,1.001908540725708,1.0331790447235107,0.0,2.0356712341308594,3
ErdosRenyi,13,3,HeuristicTower,HeuristicTarget,0,1.001908540725708,1.001389980316162,0,2.035648822784424,3
ErdosRenyi,13,3,HeuristicTower,OptimalTarget,1,1.001908540725708,0.9867963790893555,0.0,1.9907960891723633,3
ErdosRenyi,13,3,OptimalTower,RandomTarget,0,2.4680793285369873,1.2893223762512207,0,2.498483657836914,3
ErdosRenyi,13,3,OptimalTower,HeuristicTarget,0,2.4680793285369873,1.1559007167816162,0,2.321049928665161,3
ErdosRenyi,13,3,OptimalTower,OptimalTarget,1,2.4680793285369873,1.0711138248443604,0.0,2.3519577980041504,3
ErdosRenyi,14,3,RandomTower,RandomTarget,1,0.9867944717407227,1.0024795532226562,0.0,2.0046727657318115,3
ErdosRenyi,14,3,RandomTower,HeuristicTarget,0,0.9867944717407227,0.9959352016448975,0,2.0112991333007812,3
ErdosRenyi,14,3,RandomTower,OptimalTarget,6,0.9867944717407227,1.018113136291504,0.0,2.0203347206115723,3
ErdosRenyi,14,3,HeuristicTower,RandomTarget,0,1.017383337020874,1.2028989791870117,0,2.3742356300354004,3
ErdosRenyi,14,3,HeuristicTower,HeuristicTarget,1,1.017383337020874,1.086904525756836,0.0,2.3677139282226562,3
ErdosRenyi,14,3,HeuristicTower,OptimalTarget,2,1.017383337020874,1.0179393291473389,0.0,2.042206048965454,3
ErdosRenyi,14,3,OptimalTower,RandomTarget,0,4.5356738567352295,1.249624252319336,0,2.3208868503570557,3
ErdosRenyi,14,3,OptimalTower,HeuristicTarget,0,4.5356738567352295,1.133692741394043,0,2.2712559700012207,3
ErdosRenyi,14,3,OptimalTower,OptimalTarget,0,4.5356738567352295,1.0025739669799805,0,1.9889273643493652,3
ErdosRenyi,15,3,RandomTower,RandomTarget,2,1.0017850399017334,1.0020933151245117,0.0,2.004272222518921,3
ErdosRenyi,15,3,RandomTower,HeuristicTarget,1,1.0017850399017334,1.002373218536377,0.0,2.020273447036743,3
ErdosRenyi,15,3,RandomTower,OptimalTarget,4,1.0017850399017334,1.0021328926086426,0.0,2.0199387073516846,3
ErdosRenyi,15,3,HeuristicTower,RandomTarget,0,1.0178420543670654,1.0240230560302734,0,2.03995943069458,3
ErdosRenyi,15,3,HeuristicTower,HeuristicTarget,0,1.0178420543670654,1.0020971298217773,0,2.0202157497406006,3
ErdosRenyi,15,3,HeuristicTower,OptimalTarget,1,1.0178420543670654,1.0712275505065918,0.0,2.073640823364258,3
ErdosRenyi,15,3,OptimalTower,RandomTarget,0,5.7772746086120605,1.0023069381713867,0,2.0225512981414795,3
ErdosRenyi,15,3,OptimalTower,HeuristicTarget,0,5.7772746086120605,1.189725399017334,0,2.4548470973968506,3
ErdosRenyi,15,3,OptimalTower,OptimalTarget,0,5.7772746086120605,1.1693878173828125,0,2.3073410987854004,3
ErdosRenyi,16,3,RandomTower,RandomTarget,0,1.294360876083374,1.140428066253662,0,2.358997344970703,3
ErdosRenyi,16,3,RandomTower,HeuristicTarget,0,1.294360876083374,1.0021634101867676,0,2.1736719608306885,3
ErdosRenyi,16,3,RandomTower,OptimalTarget,1,1.294360876083374,1.0179698467254639,0.0,2.0199153423309326,3
ErdosRenyi,16,3,HeuristicTower,RandomTarget,0,1.0018296241760254,0.9868073463439941,0,2.0043952465057373,3
ErdosRenyi,16,3,HeuristicTower,HeuristicTarget,0,1.0018296241760254,0.9868662357330322,0,2.0201117992401123,3
ErdosRenyi,16,3,HeuristicTower,OptimalTarget,1,1.0018296241760254,1.0246376991271973,0.0,2.0423078536987305,3
ErdosRenyi,16,3,OptimalTower,RandomTarget,0,9.72675085067749,1.2026088237762451,0,2.273303508758545,3
ErdosRenyi,16,3,OptimalTower,HeuristicTarget,0,9.72675085067749,1.0491819381713867,0,2.242260456085205,3
ErdosRenyi,16,3,OptimalTower,OptimalTarget,0,9.72675085067749,1.0180573463439941,0,2.1585938930511475,3
ErdosRenyi,17,3,RandomTower,RandomTarget,5,0.9868090152740479,1.0176994800567627,0.0,2.025728464126587,3
ErdosRenyi,17,3,RandomTower,HeuristicTarget,6,0.9868090152740479,1.0711145401000977,0.0,2.120140790939331,3
ErdosRenyi,17,3,RandomTower,OptimalTarget,7,0.9868090152740479,1.0715219974517822,0.0,2.089496374130249,3
ErdosRenyi,17,3,HeuristicTower,RandomTarget,1,1.0025081634521484,1.0022830963134766,0.0,2.050687313079834,3
ErdosRenyi,17,3,HeuristicTower,HeuristicTarget,1,1.0025081634521484,1.0024397373199463,0.0,2.02034330368042,3
ErdosRenyi,17,3,HeuristicTower,OptimalTarget,1,1.0025081634521484,1.0493505001068115,0.0,2.0667285919189453,3
ErdosRenyi,17,3,OptimalTower,RandomTarget,0,18.935119152069092,1.0024769306182861,0,2.0705766677856445,3
ErdosRenyi,17,3,OptimalTower,HeuristicTarget,0,18.935119152069092,0.9868934154510498,0,2.004686117172241,3
ErdosRenyi,17,3,OptimalTower,OptimalTarget,0,18.935119152069092,1.0180609226226807,0,2.0203092098236084,3
ErdosRenyi,18,3,RandomTower,RandomTarget,0,0.9866394996643066,0.9868059158325195,0,1.9887807369232178,3
ErdosRenyi,18,3,RandomTower,HeuristicTarget,0,0.9866394996643066,1.002431869506836,0,2.0512237548828125,3
ErdosRenyi,18,3,RandomTower,OptimalTarget,6,0.9866394996643066,1.177262783050537,0.0,2.534072160720825,3
ErdosRenyi,18,3,HeuristicTower,RandomTarget,1,1.0760612487792969,1.017003059387207,0.0,2.019118547439575,3
ErdosRenyi,18,3,HeuristicTower,HeuristicTarget,0,1.0760612487792969,1.0024778842926025,0,2.004563093185425,3
ErdosRenyi,18,3,HeuristicTower,OptimalTarget,1,1.0760612487792969,1.0232582092285156,0.0,2.0727922916412354,3
ErdosRenyi,18,3,OptimalTower,RandomTarget,1,20.54465365409851,1.0021295547485352,0.0,2.0199599266052246,3
ErdosRenyi,18,3,OptimalTower,HeuristicTarget,0,20.54465365409851,1.002192735671997,0,1.9888055324554443,3
ErdosRenyi,18,3,OptimalTower,OptimalTarget,1,20.54465365409851,1.0022296905517578,0.0,2.004680871963501,3
ErdosRenyi,19,3,RandomTower,RandomTarget,0,1.0024030208587646,1.0174975395202637,0,2.004371404647827,3
ErdosRenyi,19,3,RandomTower,HeuristicTarget,0,1.0024030208587646,1.1539344787597656,0,2.1720569133758545,3
ErdosRenyi,19,3,RandomTower,OptimalTarget,1,1.0024030208587646,1.224463701248169,0.0,2.427414655685425,3
ErdosRenyi,19,3,HeuristicTower,RandomTarget,2,1.1649813652038574,1.3053200244903564,0.0,2.5301613807678223,3
ErdosRenyi,19,3,HeuristicTower,HeuristicTarget,3,1.1649813652038574,1.4614324569702148,0.0,2.8086440563201904,3
ErdosRenyi,19,3,HeuristicTower,OptimalTarget,3,1.1649813652038574,1.1543943881988525,0.0,2.372931480407715,3
ErdosRenyi,19,3,OptimalTower,RandomTarget,0,40.847930669784546,1.0022907257080078,0,2.015709638595581,3
ErdosRenyi,19,3,OptimalTower,HeuristicTarget,0,40.847930669784546,1.0017502307891846,0,2.019615411758423,3
ErdosRenyi,19,3,OptimalTower,OptimalTarget,1,40.847930669784546,1.0333337783813477,0.0,2.0511438846588135,3
ErdosRenyi,20,3,RandomTower,RandomTarget,2,1.0021705627441406,1.0022239685058594,0.0,1.9891085624694824,3
ErdosRenyi,20,3,RandomTower,HeuristicTarget,0,1.0021705627441406,1.2558958530426025,0,2.3891818523406982,3
ErdosRenyi,20,3,RandomTower,OptimalTarget,9,1.0021705627441406,1.2028307914733887,0.0,2.4212021827697754,3
ErdosRenyi,20,3,HeuristicTower,RandomTarget,1,1.0024919509887695,1.1205856800079346,0.0,2.455857276916504,3
ErdosRenyi,20,3,HeuristicTower,HeuristicTarget,0,1.0024919509887695,1.1181268692016602,0,2.2520296573638916,3
ErdosRenyi,20,3,HeuristicTower,OptimalTarget,2,1.0024919509887695,1.03346586227417,0.0,2.129019260406494,3
ErdosRenyi,20,3,OptimalTower,RandomTarget,0,36.417946338653564,0.9816899299621582,0,2.0020248889923096,3
ErdosRenyi,20,3,OptimalTower,HeuristicTarget,0,36.417946338653564,1.0086705684661865,0,2.0096523761749268,3
ErdosRenyi,20,3,OptimalTower,OptimalTarget,1,36.417946338653564,1.0330820083618164,0.0,2.0351033210754395,3
ErdosRenyi,21,3,RandomTower,RandomTarget,2,1.017956256866455,1.017869234085083,0.0,2.0202836990356445,3
ErdosRenyi,21,3,RandomTower,HeuristicTarget,0,1.017956256866455,1.002237319946289,0,2.0112524032592773,3
ErdosRenyi,21,3,RandomTower,OptimalTarget,2,1.017956256866455,1.0336945056915283,0.0,2.050806999206543,3
ErdosRenyi,21,3,HeuristicTower,RandomTarget,0,1.3275249004364014,1.1580243110656738,0,2.495593786239624,3
ErdosRenyi,21,3,HeuristicTower,HeuristicTarget,0,1.3275249004364014,1.0959796905517578,0,2.267376184463501,3
ErdosRenyi,21,3,HeuristicTower,OptimalTarget,1,1.3275249004364014,1.2719037532806396,0.0,2.421260118484497,3
ErdosRenyi,21,3,OptimalTower,RandomTarget,0,65.48423504829407,0.9864773750305176,0,2.0197808742523193,3
ErdosRenyi,21,3,OptimalTower,HeuristicTarget,0,65.48423504829407,1.0179312229156494,0,2.0042924880981445,3
ErdosRenyi,21,3,OptimalTower,OptimalTarget,0,65.48423504829407,1.0332999229431152,0,2.088505744934082,3
ErdosRenyi,22,3,RandomTower,RandomTarget,0,0.9863636493682861,1.0178730487823486,0,2.0267724990844727,3
ErdosRenyi,22,3,RandomTower,HeuristicTarget,0,0.9863636493682861,1.0334875583648682,0,2.051304817199707,3
ErdosRenyi,22,3,RandomTower,OptimalTarget,5,0.9863636493682861,1.3276762962341309,0.0,2.3449020385742188,3
ErdosRenyi,22,3,HeuristicTower,RandomTarget,0,1.1872942447662354,1.0024595260620117,0,2.151768922805786,3
ErdosRenyi,22,3,HeuristicTower,HeuristicTarget,0,1.1872942447662354,1.0399360656738281,0,2.0732581615448,3
ErdosRenyi,22,3,HeuristicTower,OptimalTarget,6,1.1872942447662354,1.124629020690918,0.0,2.173287868499756,3
ErdosRenyi,22,3,OptimalTower,Unknown,Tower Initial Position Timeout,,,,,3
